Active Ingredient,Crop,MRL,Update Date,Pending for regulations update
"QUIZALOFOP-P-TEFURYL","COTTON","0.100","2005-11-23T00:00:00",
"QUIZALOFOP-P-TEFURYL","PEANUT","0.100","2005-11-23T00:00:00",
"QUIZALOFOP-P-TEFURYL","SUNFLOWER","0.100","2005-11-23T00:00:00",
"RIMSULFURON","TOMATO","0.100","1999-01-01T00:00:00",
"RIMSULFURON","CORN","0.100","2017-12-28T00:00:00",
"SAFLUFENACIL","CORN",,"2022-12-26T00:00:00","0.020"
"SPINETORAM","THYME","0.050","2011-01-11T00:00:00",
"SPINETORAM","GRAPES","0.100","2008-08-31T00:00:00",
"SPINETORAM","CITRUS FRUIT","0.020","2014-01-30T00:00:00",
"SPINETORAM","LOVAGE","0.050","2011-01-11T00:00:00",
"SPINETORAM","POTATO","0.010","2009-10-13T00:00:00",
"SPINETORAM","SMALL RADISH","0.050","2010-01-13T00:00:00",
"SPINETORAM","CELERIAC","0.100","2010-01-04T00:00:00",
"SPINETORAM","CABBAGE","0.100","2008-11-24T00:00:00",
"SPINETORAM","BROCCOLI","0.100","2016-07-07T00:00:00",
"SPINETORAM","CAULIFLOWER","0.100","2009-06-23T00:00:00",
"SPINETORAM","KOHLRABI","0.100","2009-06-23T00:00:00",
"SPINETORAM","MELON","0.050","2010-10-04T00:00:00",
"SPINETORAM","CUCUMBER","0.050","2013-11-25T00:00:00",
"SPINETORAM","WATERMELON","0.050","2010-10-04T00:00:00",
"SPINETORAM","CHICK PEA","0.010","2009-01-14T00:00:00",
"SPINETORAM","BEET, GREENS","0.050","2011-01-11T00:00:00",
"SPINETORAM","CORIANDER","0.050","2010-02-18T00:00:00",
"SPINETORAM","LETTUCE","0.100","2008-11-24T00:00:00",
"SPINETORAM","SPINACH","0.050","2014-03-19T00:00:00",
"SPINETORAM","PEPPER","0.050","2012-07-26T00:00:00",
"SPINETORAM","TOMATO","0.010","2009-11-09T00:00:00",
"SPINETORAM","PEAS","0.010","2010-11-28T00:00:00",
"SPINETORAM","BEANS","0.010","2010-10-04T00:00:00",
"SPINETORAM","RADISH","0.050","2010-01-13T00:00:00",
"SPINETORAM","TURNIP","0.050","2010-01-13T00:00:00",
"SPINETORAM","BEETROOT","0.050","2010-01-13T00:00:00",
"SPINETORAM","CARROT","0.050","2010-01-04T00:00:00",
"SPINETORAM","ONION","0.050","2012-02-15T00:00:00",
"SPINETORAM","COTTON","0.010","2009-01-14T00:00:00",
"SPINETORAM","LEEK","0.050","2009-06-23T00:00:00",
"SPINETORAM","AVOCADO","0.020","2014-01-30T00:00:00",
"SPINETORAM","PERSIMMON","0.050","2010-10-04T00:00:00",
"SPINETORAM","POMEGRANATE","0.050","2011-05-17T00:00:00",
"SPINETORAM","APPLE","0.100","2009-06-23T00:00:00",
"SPINETORAM","PEAR","0.100","2008-08-31T00:00:00",
"SPINETORAM","PLUM","0.050","2010-01-04T00:00:00",
"SPINETORAM","APRICOT","0.050","2010-01-04T00:00:00",
"SPINETORAM","CHERRY",,"2021-06-08T00:00:00","0.050"
"SPINETORAM","NECTARINE","0.050","2010-01-04T00:00:00",
"SPINETORAM","PEACH","0.050","2010-01-04T00:00:00",
"SPINETORAM","FIG","0.010","2015-06-23T00:00:00",
"SPINETORAM","OLIVES","0.010","2012-01-10T00:00:00",
"SPINETORAM","CORN","0.010","2008-11-24T00:00:00",
"SPINETORAM","BASIL","0.050","2010-02-18T00:00:00",
"SPINETORAM","CHIVES","0.050","2008-08-31T00:00:00",
"SPINETORAM","DILL","0.050","2010-02-18T00:00:00",
"SPINETORAM","MINT","0.050","2011-01-11T00:00:00",
"SPINETORAM","PARSLEY (roots and leaves)","0.050","2010-02-18T00:00:00",
"SPINETORAM","ROSMARINE","0.050","2011-01-11T00:00:00",
"SPINETORAM","SAGE","0.050","2011-01-11T00:00:00",
"SPINETORAM","ESTRAGON","0.050","2011-01-11T00:00:00",
"SPINETORAM","ROKULA","0.050","2010-02-18T00:00:00",
"SPINETORAM","CHERBIL","0.050","2011-01-11T00:00:00",
"SPINETORAM","SPRING ONION","0.050","2009-06-23T00:00:00",
"SPINETORAM","BOCK CHOY LEAVES","0.050","2014-03-19T00:00:00",
"SPINOSAD","THYME","2.000","2012-04-18T00:00:00",
"SPINOSAD","GRAPES","0.200","1999-01-01T00:00:00",
"SPINOSAD","STRAWBERRY","0.500","1999-01-01T00:00:00",
"SPINOSAD","CITRUS FRUIT","0.050","2005-11-23T00:00:00",
"SPINOSAD","POTATO","0.050","2000-06-19T00:00:00",
"SPINOSAD","BRASSICA","0.500","2000-01-01T00:00:00",
"SPINOSAD","CABBAGE",,"2025-11-03T00:00:00","0.500"
"SPINOSAD","BROCCOLI",,"2025-11-03T00:00:00","0.500"
"SPINOSAD","CAULIFLOWER","0.500","2021-08-17T00:00:00",
"SPINOSAD","MELON","0.500","1999-01-01T00:00:00",
"SPINOSAD","CUCUMBER","0.500","1999-01-01T00:00:00",
"SPINOSAD","CORIANDER","2.000","2012-04-18T00:00:00",
"SPINOSAD","LETTUCE","0.500","2004-07-13T00:00:00",
"SPINOSAD","PEPPER","0.500","1999-01-01T00:00:00",
"SPINOSAD","EGG PLANT","0.050","2005-11-23T00:00:00",
"SPINOSAD","TOMATO","0.050","2000-06-19T00:00:00",
"SPINOSAD","BEANS","0.100","2001-03-21T00:00:00",
"SPINOSAD","ONION","0.050","2001-03-21T00:00:00",
"SPINOSAD","AVOCADO","0.050","1999-01-01T00:00:00",
"SPINOSAD","LICHEE","0.050","2013-01-21T00:00:00",
"SPINOSAD","MANGO","0.050","2005-11-23T00:00:00",
"SPINOSAD","PASSION FRUIT","0.050","2013-01-21T00:00:00",
"SPINOSAD","PERSIMMON","0.010","2011-01-11T00:00:00",
"SPINOSAD","POMEGRANATE","0.020","2009-02-15T00:00:00",
"SPINOSAD","APPLE","0.050","1999-01-01T00:00:00",
"SPINOSAD","PEAR","0.050","1999-01-01T00:00:00",
"SPINOSAD","PLUM","0.050","1999-01-01T00:00:00",
"SPINOSAD","APRICOT","0.050","2013-01-21T00:00:00",
"SPINOSAD","CHERRY","0.050","2013-01-21T00:00:00",
"SPINOSAD","NECTARINE","0.050","1999-01-01T00:00:00",
"SPINOSAD","PEACH","0.050","2004-07-13T00:00:00",
"SPINOSAD","DATE","0.050","2005-11-23T00:00:00",
"SPINOSAD","OLIVES","0.050","2005-10-31T00:00:00",
"SPINOSAD","CORN","0.050","1999-01-01T00:00:00",
"SPINOSAD","BASIL","2.000","2012-04-18T00:00:00",
"SPINOSAD","CHIVES","2.000","2012-04-18T00:00:00",
"SPINOSAD","DILL","2.000","2012-04-18T00:00:00",
"SPINOSAD","FENNEL","2.000","2012-04-18T00:00:00",
"SPINOSAD","PARSLEY (roots and leaves)","2.000","2012-04-18T00:00:00",
"SPINOSAD","ROSMARINE","2.000","2012-04-18T00:00:00",
"SPINOSAD","SAGE","2.000","2012-04-18T00:00:00",
"SPINOSAD","ESTRAGON","2.000","2012-04-18T00:00:00",
"SPINOSAD","ROKET",,"2012-04-18T00:00:00","2.000"
"SPINOSAD","ROKULA","2.000","2012-04-18T00:00:00",
"SPINOSAD","SPRING ONION","2.000","2012-04-18T00:00:00",
"SPIRODICLOFEN","CITRUS FRUIT","0.050","2004-06-08T00:00:00",
"SPIRODICLOFEN","CUCUMBER","0.020","2013-01-23T00:00:00",
"SPIRODICLOFEN","ALMOND","0.300","2009-04-05T00:00:00",
"SPIRODICLOFEN","AVOCADO","0.500","2005-07-07T00:00:00",
"SPIRODICLOFEN","POMEGRANATE","0.050","2013-01-23T00:00:00",
"SPIRODICLOFEN","APPLE","0.050","2004-06-08T00:00:00",
"SPIRODICLOFEN","PEAR","0.050","2010-06-21T00:00:00",
"SPIRODICLOFEN","PLUM","0.050","2012-02-15T00:00:00",
"SPIRODICLOFEN","APRICOT","0.050","2012-02-15T00:00:00",
"SPIRODICLOFEN","CHERRY","0.050","2013-01-23T00:00:00",
"SPIRODICLOFEN","NECTARINE","0.050","2012-02-15T00:00:00",
"SPIRODICLOFEN","PEACH","0.050","2012-02-15T00:00:00",
"SPIROMESIFEN","MELON","0.050","2004-06-08T00:00:00",
"SPIROMESIFEN","CUCUMBER","0.020","2012-09-27T00:00:00",
"SPIROMESIFEN","PUMPKINS","0.050","2015-11-12T00:00:00",
"SPIROMESIFEN","SQUASH","0.020","2005-12-07T00:00:00",
"SPIROMESIFEN","WATERMELON","0.050","2006-04-04T00:00:00",
"SPIROMESIFEN","PEPPER","1.000","2006-04-27T00:00:00",
"SPIROMESIFEN","EGG PLANT","1.000","2005-12-07T00:00:00",
"SPIROMESIFEN","TOMATO","1.000","2005-12-07T00:00:00",
"SPIROMESIFEN","SCARLET","0.050","2015-11-12T00:00:00",
"SPIROMESIFEN","COTTON","0.020","2005-12-07T00:00:00",
"SPIROTETRAMAT","THYME","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","GRAPES","0.500","2011-11-16T00:00:00",
"SPIROTETRAMAT","CITRUS FRUIT","0.500","2010-01-03T00:00:00","0.150"
"SPIROTETRAMAT","CELERIAC","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","CABBAGE","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","BROCCOLI","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","BRUSSELS SPROUTS","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","CAULIFLOWER","0.100","2012-12-23T00:00:00",
"SPIROTETRAMAT","KOHLRABI","0.050","2016-09-29T00:00:00",
"SPIROTETRAMAT","MELON","0.100","2012-11-13T00:00:00",
"SPIROTETRAMAT","PUMPKINS","0.100","2015-11-12T00:00:00",
"SPIROTETRAMAT","SQUASH","0.100","2012-11-13T00:00:00",
"SPIROTETRAMAT","WATERMELON","0.050","2012-11-13T00:00:00",
"SPIROTETRAMAT","CORIANDER","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","LETTUCE","0.200","2014-08-06T00:00:00",
"SPIROTETRAMAT","PEPPER","0.050","2012-11-13T00:00:00",
"SPIROTETRAMAT","EGG PLANT","0.050","2012-11-13T00:00:00",
"SPIROTETRAMAT","TOMATO","0.050","2013-03-13T00:00:00",
"SPIROTETRAMAT","BEANS","0.050","2016-09-29T00:00:00",
"SPIROTETRAMAT","SCARLET","0.100","2012-11-13T00:00:00",
"SPIROTETRAMAT","CARROT",,"2017-01-30T00:00:00","0.010"
"SPIROTETRAMAT","ONION","0.100","2010-11-28T00:00:00",
"SPIROTETRAMAT","AVOCADO","0.300","2015-11-12T00:00:00",
"SPIROTETRAMAT","POMEGRANATE","0.100","2015-11-12T00:00:00","0.150"
"SPIROTETRAMAT","APPLE","0.200","2013-03-13T00:00:00",
"SPIROTETRAMAT","PEAR","0.200","2013-03-23T00:00:00",
"SPIROTETRAMAT","BASIL","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","CHIVES","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","DILL","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","MINT","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","PARSLEY (roots and leaves)","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","ROSMARINE","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","SAGE","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","ESTRAGON","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","ROKET","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","ROKULA","1.000","2013-04-14T00:00:00",
"SPIROTETRAMAT","QUINCE","0.200","2013-03-13T00:00:00",
"SPIROTETRAMAT","SPRING ONION","1.000","2013-04-14T00:00:00",
"SPIROXAMINE","GRAPES","0.050","2005-11-23T00:00:00",
"SULFENTRAZONE","CHICK PEA","0.010","1999-01-01T00:00:00",
"SULFOSULFURON","TOMATO","0.050","2005-12-04T00:00:00",
"SULFOSULFURON","WHEAT","0.050","2005-12-04T00:00:00",
"SULFOXAFLOR","GRAPES",,"2018-02-14T00:00:00","0.500"
"SULFOXAFLOR","STRAWBERRY",,"2022-06-14T00:00:00","0.300"
"SULFOXAFLOR","CITRUS FRUIT","0.500","2013-11-20T00:00:00",
"SULFOXAFLOR","CABBAGE","0.010","2014-08-04T00:00:00",
"SULFOXAFLOR","BROCCOLI","0.010","2014-08-04T00:00:00",
"SULFOXAFLOR","CAULIFLOWER","0.010","2014-08-04T00:00:00",
"SULFOXAFLOR","CUCUMBER",,"2018-09-04T00:00:00","0.150"
"SULFOXAFLOR","PUMPKINS",,"2020-07-28T00:00:00","0.060"
"SULFOXAFLOR","PEPPER","0.100","2015-11-12T00:00:00",
"SULFOXAFLOR","TOMATO","0.100","2015-11-12T00:00:00",
"SULFOXAFLOR","COTTON",,"2018-02-14T00:00:00","0.010"
"SULFOXAFLOR","MANGO","0.020","2013-11-25T00:00:00",
"SULFOXAFLOR","POMEGRANATE","0.020","2013-11-25T00:00:00",
"SULFOXAFLOR","APPLE","0.500","2013-11-25T00:00:00",
"SULFOXAFLOR","NECTARINE","0.020","2013-11-25T00:00:00",
"SULFOXAFLOR","PEACH","0.020","2013-11-25T00:00:00","0.100"
"TAU-FLUVALINATE","GRAPES","1.000","2012-02-15T00:00:00",
"TAU-FLUVALINATE","CITRUS FRUIT","0.500","2005-09-20T00:00:00",
"TAU-FLUVALINATE","CUCUMBER",,"2024-09-09T00:00:00","0.020"
"TAU-FLUVALINATE","CARROT","0.050","2013-05-13T00:00:00",
"TAU-FLUVALINATE","PEANUT","0.100","2005-09-20T00:00:00",
"TAU-FLUVALINATE","ALMOND","0.100","2005-09-20T00:00:00",
"TAU-FLUVALINATE","PECAN","0.100","2005-09-20T00:00:00",
"TAU-FLUVALINATE","POMEGRANATE","0.100","2012-01-10T00:00:00",
"TAU-FLUVALINATE","APPLE","0.020","2015-11-12T00:00:00","0.200"
"TAU-FLUVALINATE","PLUM","0.500","2005-09-20T00:00:00",
"TAU-FLUVALINATE","APRICOT","0.500","2012-01-10T00:00:00",
"TAU-FLUVALINATE","NECTARINE","0.500","2012-01-10T00:00:00",
"TAU-FLUVALINATE","PEACH","0.500","2005-09-20T00:00:00",
"TEBUCONAZOLE","FORAGE CORN","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","CLOVER",,"2025-06-25T00:00:00","2.000"
"TEBUCONAZOLE","GRAPES","2.000","1998-11-01T00:00:00",
"TEBUCONAZOLE","STRAWBERRY","0.100","2017-12-28T00:00:00",
"TEBUCONAZOLE","POTATO","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","CELERIAC","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","BRASSICA","0.200","1999-01-01T00:00:00",
"TEBUCONAZOLE","CABBAGE","0.200","2021-08-17T00:00:00",
"TEBUCONAZOLE","BROCCOLI","0.200","2021-08-17T00:00:00",
"TEBUCONAZOLE","CAULIFLOWER","0.200","2021-08-17T00:00:00",
"TEBUCONAZOLE","MELON","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","CUCUMBER","0.020","2015-11-12T00:00:00","0.200"
"TEBUCONAZOLE","SQUASH","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","WATERMELON","0.100","2012-11-13T00:00:00",
"TEBUCONAZOLE","CHICK PEA","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","LETTUCE",,"2019-07-09T00:00:00","0.500"
"TEBUCONAZOLE","PEPPER","0.500","2021-04-26T00:00:00",
"TEBUCONAZOLE","EGG PLANT","0.200","2017-12-28T00:00:00",
"TEBUCONAZOLE","SWEET CORN","0.200","1999-01-01T00:00:00",
"TEBUCONAZOLE","TOMATO","0.200","2005-11-23T00:00:00","0.500"
"TEBUCONAZOLE","BEANS","0.010","2016-05-23T00:00:00",
"TEBUCONAZOLE","CARROT","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","ONION","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","MILK","0.010","1999-01-01T00:00:00",
"TEBUCONAZOLE","MEAT","0.050","1999-01-01T00:00:00",
"TEBUCONAZOLE","EDIBLE OFFAL","0.050","1999-01-01T00:00:00",
"TEBUCONAZOLE","EGGS","0.010","2013-01-23T00:00:00",
"TEBUCONAZOLE","POULTRY MEAT","0.050","1999-01-01T00:00:00",
"TEBUCONAZOLE","COTTON","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","PEANUT","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","SUNFLOWER","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","ALMOND","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","GARLIC","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","MANGO","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","POMEGRANATE","0.050","2012-12-02T00:00:00",
"TEBUCONAZOLE","APPLE","0.400","2013-05-13T00:00:00",
"TEBUCONAZOLE","PEAR","0.400","2013-05-13T00:00:00",
"TEBUCONAZOLE","PLUM","0.200","1998-11-01T00:00:00",
"TEBUCONAZOLE","APRICOT","0.300","2012-01-10T00:00:00",
"TEBUCONAZOLE","CHERRY",,"2023-03-15T00:00:00","0.300"
"TEBUCONAZOLE","NECTARINE","0.300","2008-12-03T00:00:00",
"TEBUCONAZOLE","PEACH","0.300","2008-12-03T00:00:00",
"TEBUCONAZOLE","DATE","0.020","2015-11-12T00:00:00",
"TEBUCONAZOLE","BARLEY",,"2025-06-25T00:00:00","0.020"
"TEBUCONAZOLE","WHEAT","0.200","1996-01-01T00:00:00",
"TEBUCONAZOLE","POULTRY OFFAL","0.050","2005-11-23T00:00:00",
"TEBUCONAZOLE","QUINCE","0.400","2015-11-12T00:00:00",
"TEBUFENPYRAD","STRAWBERRY","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","CITRUS FRUIT","0.050","2005-12-04T00:00:00",
"TEBUFENPYRAD","CUCUMBER","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","WATERMELON","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","PEPPER","0.100","2009-04-05T00:00:00",
"TEBUFENPYRAD","EGG PLANT","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","TOMATO","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","APPLE","0.050","1999-01-01T00:00:00",
"TEBUFENPYRAD","PEAR","0.050","1999-01-01T00:00:00",
"TEFLUBENZURON","ALFALFA","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","GRAPES","1.000","1996-01-01T00:00:00",
"TEFLUBENZURON","CITRUS FRUIT","1.000","1999-01-01T00:00:00",
"TEFLUBENZURON","POTATO","0.100","1996-01-01T00:00:00",
"TEFLUBENZURON","ARTICHOKE","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","CELERIAC","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","BRASSICA","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","CABBAGE","0.500","2021-08-17T00:00:00",
"TEFLUBENZURON","CAULIFLOWER","0.500","2021-08-17T00:00:00",
"TEFLUBENZURON","MELON","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","WATERMELON","0.200","1999-01-01T00:00:00",
"TEFLUBENZURON","PEPPER","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","EGG PLANT","0.500","2013-05-19T00:00:00",
"TEFLUBENZURON","TOMATO","0.500","1996-01-01T00:00:00",
"TEFLUBENZURON","BEANS","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","SWEET POTATO","0.100","1996-01-01T00:00:00",
"TEFLUBENZURON","BEETROOT","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","COTTON","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","APPLE","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","PEAR","1.000","1998-11-01T00:00:00",
"TEFLUBENZURON","PLUM","0.200","1996-01-01T00:00:00",
"TEFLUBENZURON","DATE","2.000","1996-01-01T00:00:00",
"TEFLUBENZURON","OLIVES","0.100","1996-01-01T00:00:00",
"TEFLUBENZURON","CORN","0.200","2017-12-28T00:00:00",
"TEFLUBENZURON","BASIL","3.000","2005-10-30T00:00:00",
"TERBACIL","MINT","0.020","2013-01-23T00:00:00",
"TERBUTHYLAZINE","FORAGE CORN",,"2024-10-29T00:00:00","0.010"
"TERBUTHYLAZINE","SWEET CORN",,"2024-10-29T00:00:00","0.010"
"TERBUTHYLAZINE","CORN",,"2024-10-29T00:00:00","0.010"
"TERBUTRYN","CHICK PEA","0.020","2013-01-23T00:00:00",
"TERBUTRYN","PEAS","0.020","2013-01-23T00:00:00",
"TERBUTRYN","PEANUT","0.020","2013-01-23T00:00:00",
"TERBUTRYN","SUNFLOWER","0.020","2013-01-23T00:00:00",
"TETRACONAZOLE","GRAPES","0.500","2016-07-11T00:00:00",
"TETRACONAZOLE","STRAWBERRY","0.200","2000-01-01T00:00:00",
"TETRACONAZOLE","CELERIAC","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","MELON","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","CUCUMBER","0.100","1999-01-01T00:00:00",
"TETRACONAZOLE","SQUASH","0.100","1999-01-01T00:00:00",
"TETRACONAZOLE","WATERMELON","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","CORIANDER","0.020","2005-10-30T00:00:00",
"TETRACONAZOLE","TOMATO","0.050","2005-12-05T00:00:00",
"TETRACONAZOLE","CARROT","0.050","2005-12-05T00:00:00",
"TETRACONAZOLE","PEANUT","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","MANGO","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","APPLE","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","PLUM","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","CHERRY",,"2023-03-15T00:00:00","0.300"
"TETRACONAZOLE","NECTARINE","0.050","1999-01-01T00:00:00",
"TETRACONAZOLE","PEACH","0.050","1999-01-01T00:00:00",
"TETRADIFON","FODDER BEET","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","CITRUS FRUIT","2.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","MELON","1.000","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","CUCUMBER","1.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","SQUASH","1.000","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","WATERMELON","1.000","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","PEPPER","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","EGG PLANT","1.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","TOMATO","1.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","BEANS","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","COTTON","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","PEANUT","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","APPLE","5.000","1996-01-01T00:00:00","יתבטל"
"TETRADIFON","PLUM","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","NECTARINE","1.000","2004-07-13T00:00:00","יתבטל"
"TETRADIFON","PEACH","1.000","1999-01-01T00:00:00","יתבטל"
"TETRADIFON","DATE","0.500","2005-12-05T00:00:00","יתבטל"
"TETRADIFON","CORN","1.000","1999-01-01T00:00:00","יתבטל"
"THIABENDAZOLE","CITRUS FRUIT","5.000","2005-05-24T00:00:00",
"THIABENDAZOLE","POTATO","5.000","1996-01-01T00:00:00",
"THIABENDAZOLE","CARROT","1.000","2010-01-04T00:00:00",
"THIABENDAZOLE","PECAN","0.200","1996-01-01T00:00:00",
"THIABENDAZOLE","APPLE","3.000","2016-06-27T00:00:00",
"THIABENDAZOLE","PEAR","3.000","2016-06-27T00:00:00",
"THIABENDAZOLE","OLIVES","10.000","1996-01-01T00:00:00",
"THIACLOPRID","THYME","1.000","2009-09-10T00:00:00",
"THIACLOPRID","GRAPES","0.020","2001-07-15T00:00:00","0.500"
"THIACLOPRID","STRAWBERRY","1.000","2009-06-02T00:00:00",
"THIACLOPRID","LOVAGE","1.000","2009-09-10T00:00:00",
"THIACLOPRID","POTATO","0.020","2001-07-15T00:00:00",
"THIACLOPRID","CELERIAC","0.500","2013-01-23T00:00:00",
"THIACLOPRID","BRASSICA","0.020","2001-07-15T00:00:00",
"THIACLOPRID","CABBAGE","0.020","2021-08-17T00:00:00",
"THIACLOPRID","BROCCOLI","0.020","2012-10-15T00:00:00",
"THIACLOPRID","CAULIFLOWER","0.020","2021-08-17T00:00:00",
"THIACLOPRID","MELON","0.020","2001-07-15T00:00:00",
"THIACLOPRID","SQUASH","0.020","2001-07-15T00:00:00",
"THIACLOPRID","WATERMELON","0.050","2016-09-04T00:00:00",
"THIACLOPRID","BEET, GREENS","0.100","2009-09-10T00:00:00",
"THIACLOPRID","CORIANDER","0.500","2009-09-10T00:00:00",
"THIACLOPRID","TOMATO","0.050","2003-07-29T00:00:00",
"THIACLOPRID","COTTON","0.020","2001-07-15T00:00:00",
"THIACLOPRID","ALMOND","1.000","2010-02-18T00:00:00",
"THIACLOPRID","OREGANO","1.000","2012-09-27T00:00:00",
"THIACLOPRID","PERSIMMON","0.050","2004-06-08T00:00:00",
"THIACLOPRID","POMEGRANATE","0.020","2005-12-05T00:00:00",
"THIACLOPRID","APPLE","0.100","2005-01-17T00:00:00",
"THIACLOPRID","PEAR","0.100","2005-12-05T00:00:00",
"THIACLOPRID","PLUM","0.300","2009-11-05T00:00:00",
"THIACLOPRID","NECTARINE","0.300","2009-04-05T00:00:00",
"THIACLOPRID","PEACH","0.300","2012-02-22T00:00:00",
"THIACLOPRID","OLIVES","0.200","2009-06-02T00:00:00",
"THIACLOPRID","CORN","0.100","2005-12-05T00:00:00",
"THIACLOPRID","BASIL","1.000","2009-09-10T00:00:00",
"THIACLOPRID","CHIVES","1.000","2010-10-04T00:00:00",
"THIACLOPRID","DILL","0.500","2009-09-10T00:00:00",
"THIACLOPRID","MARJORAM","1.000","2012-09-27T00:00:00",
"THIACLOPRID","MINT","1.000","2009-09-10T00:00:00",
"THIACLOPRID","PARSLEY (roots and leaves)","0.500","2009-09-10T00:00:00",
"THIACLOPRID","ROSMARINE","1.000","2009-09-10T00:00:00",
"THIACLOPRID","SAGE","1.000","2005-10-30T00:00:00",
"THIACLOPRID","ESTRAGON","1.000","2009-09-10T00:00:00",
"THIACLOPRID","ROKULA","0.100","2009-09-10T00:00:00",
"THIACLOPRID","CHERBIL","0.500","2009-09-10T00:00:00",
"THIACLOPRID","SPRING ONION","1.000","2012-07-02T00:00:00",
"THIACLOPRID","RUMEX CRISPUS","0.100","2012-09-27T00:00:00",
"THIAMETHOXAM","GRAPES","0.300","2003-11-05T00:00:00",
"THIAMETHOXAM","STRAWBERRY","0.050","2006-02-08T00:00:00",
"THIAMETHOXAM","CITRUS FRUIT","0.050","2007-05-06T00:00:00",
"THIAMETHOXAM","POTATO","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","BRASSICA","0.020","2005-12-05T00:00:00",
"THIAMETHOXAM","CABBAGE","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","BROCCOLI","0.020","2005-12-05T00:00:00",
"THIAMETHOXAM","CAULIFLOWER","0.020","2001-07-15T00:00:00",
"THIAMETHOXAM","KOHLRABI","0.020","2021-08-17T00:00:00",
"THIAMETHOXAM","MELON","0.100","2001-07-15T00:00:00",
"THIAMETHOXAM","CUCUMBER","0.100","2004-06-08T00:00:00",
"THIAMETHOXAM","SQUASH","0.100","2004-06-08T00:00:00",
"THIAMETHOXAM","WATERMELON","0.050","2004-06-08T00:00:00",
