Commodity_Name,Commodity_Code,Pesticide_Name,MRL_Value,Flag_Po_Fat,Year_Legal_CAC,Full_Notes,Year_Science_JMPR,Flag_Status,Is_LOD,Commodity_ID,Pesticide_ID,crop_id_mapping,crop_name_mapping,crop_reasoning,pesticide_id_mapping,pesticide_name_mapping,pesticide_reasoning
Low growing berries (subgroup),FB 2009,Pydiflumetofen,1.0,,2022.0,[Note: Except cranberries.],2021,,False,,309.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",,,'Pydiflumetofen' אינו מופיע ברשימת חומרי ההדברה ולכן אין התאמה.
Low growing berries (subgroup),FB 2009,Fenazaquin,2.0,,2023.0,,2022,,False,,297.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",107,FENAZAQUIN,השם 'Fenazaquin' תואם בדיוק לשם ברשימת חומרי ההדברה (ID 107: FENAZAQUIN).
Low growing berries (subgroup),FB 2009,Fluensulfone,0.5,,2017.0,,2016,,False,,265.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",122,FLUENSULFONE,'Fluensulfone' מופיע ברשימת חומרי ההדברה תחת אותו שם (ID 122).
Low growing berries (subgroup),FB 2009,Spiromesifen,3.0,,2017.0,,2016,,False,,294.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",251,SPIROMESIFEN,'Spiromesifen' מופיע ברשימת חומרי ההדברה (ID 251) כהתאמה מדויקת.
Low growing berries (subgroup),FB 2009,Flonicamid,1.5,,2016.0,,2015,,False,,282.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",116,FLONICAMID,'Flonicamid' מופיע ברשימת חומרי ההדברה (ID 116) כהתאמה מדויקת.
Low growing berries (subgroup),FB 2009,Pyrimethanil,3.0,,2014.0,,2013,,False,,226.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",237,PYRIMETHANIL,'Pyrimethanil' מופיע ברשימת חומרי ההדברה תחת אותו שם (ID 237).
Low growing berries (subgroup),FB 2009,Acibenzolar-S-methyl,0.15,,2017.0,[Note: Including strawberries.],2016,,False,,288.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",8,ACIBENZOLAR-S-METHYL,השם 'Acibenzolar-S-methyl' תואם בדיוק לשם ברשימת חומרי ההדברה (ID 8).
Low growing berries (subgroup),FB 2009,Isofetamid,4.0,,2017.0,[Note: Includes all commodities in this subgroup.],2016,,False,,290.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",163,ISOFETAMID,השם 'Isofetamid' תואם בדיוק לשם ברשימת חומרי ההדברה (ID 163: ISOFETAMID).
Low growing berries (subgroup),FB 2009,Cyclaniliprole,0.4,,2021.0,[Note: Except cranberries.],2019,,False,,296.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",,,"השם 'Cyclaniliprole' אינו מופיע ברשימת חומרי ההדברה ואין שם דומה או שם מסחרי מקביל, לכן לא נמצאה התאמה."
Low growing berries (subgroup),FB 2009,Pyriofenone,0.5,,2019.0,,2018,,False,,310.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",239,PYRIOFENONE,השם 'Pyriofenone' תואם בדיוק לשם באנגלית ברשימת חומרי ההדברה (ID 239: PYRIOFENONE).
Low growing berries (subgroup),FB 2009,Mefentrifluconazole,2.0,,2023.0,,2022,,False,,320.0,"[133, 88]","[""STRAWBERRY"", ""GOOSEBERRY""]","המונח 'Low growing berries (subgroup)' מתייחס לקבוצת פירות יער נמוכים. ברשימת הייחוס מופיע 'תות שדה לפרי' (ID 133) שהוא דוגמה עיקרית לפירות יער נמוכים, וכן 'ענבי שועל' (ID 88) שידוע גם כ-gooseberry ונחשב לפרי יער נמוך. לכן שניהם נכללים כמועמדים.",,,'Mefentrifluconazole' אינו מופיע ברשימת הייחוס ולכן לא נמצאה התאמה.
Bush berries (subgroup),FB 2006,Pendimethalin,0.05,,2021.0,(LOD),2019,,True,,292.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",211,PENDIMETHALIN,Pendimethalin הוא התאמה מדויקת לשם חומר ההדברה ברשימת הייחוס (ID 211).
Bush berries (subgroup),FB 2006,Fluopyram,7.0,,2018.0,,2017,,False,,243.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",129,FLUOPYRAM,'Fluopyram' הוא התאמה מדויקת ל-FLUOPYRAM (ID 129) ברשימת הייחוס.
Bush berries (subgroup),FB 2006,Flupyradifurone,4.0,,2017.0,,2016,,False,,285.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",131,FLUPYRADIFURONE,"'Flupyradifurone' מופיע ברשימת הייחוס בשם זה (131), לכן זו התאמה מדויקת."
Bush berries (subgroup),FB 2006,Spirotetramat,1.5,,2014.0,,2013,,False,,234.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",252,SPIROTETRAMAT,'Spirotetramat' מופיע ברשימת חומרי ההדברה (ID 252) כהתאמה מדויקת.
Bush berries (subgroup),FB 2006,Isofetamid,4.0,,2021.0,,2019,,False,,290.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",163,ISOFETAMID,השם 'Isofetamid' תואם בדיוק לשם ברשימת חומרי ההדברה (ID 163: ISOFETAMID).
Bush berries (subgroup),FB 2006,Fluazifop-p-butyl,0.3,,2021.0,,2019,,False,,283.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",118,FLUAZIFOP-P-BUTYL,'Fluazifop-p-butyl' מופיע ברשימת חומרי ההדברה תחת אותו שם (ID 118).
Bush berries (subgroup),FB 2006,Oxathiapiprolin,0.5,,2024.0,,2023,,False,,291.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",203,OXATHIAPIPROLIN,'Oxathiapiprolin' מופיע ברשימת חומרי ההדברה תחת אותו שם (ID 203).
Bush berries (subgroup),FB 2006,Cyclaniliprole,1.5,,2021.0,,2019,,False,,296.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",,,"השם 'Cyclaniliprole' אינו מופיע ברשימת חומרי ההדברה ואין שם דומה או שם מסחרי מקביל, לכן לא נמצאה התאמה."
Bush berries (subgroup),FB 2006,Flumioxazin,0.02,,2016.0,(LOD),2015,,True,,284.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",126,FLUMIOXAZIN,Flumioxazin הוא התאמה מדויקת לשם חומר ההדברה ברשימת הייחוס (ID 126).
Bush berries (subgroup),FB 2006,Indoxacarb,2.0,,2023.0,,2022,,False,,216.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",159,INDOXACARB,Indoxacarb הוא התאמה מדויקת לשם חומר ההדברה ברשימת הייחוס (ID 159).
Bush berries (subgroup),FB 2006,Cypermethrins (including alpha- and zeta- cypermethrin),1.5,,2024.0,[Note: Z = zeta-cypermethrin],2023,,False,,118.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",66,CYPERMETHRIN,"'Cypermethrins (including alpha- and zeta- cypermethrin)' מתייחס לכלל קבוצת הציפרמתרינים, והשם 'CYERMETHRIN' (ID 66) הוא ההתאמה הקרובה ביותר."
Bush berries (subgroup),FB 2006,Cyantraniliprole,4.0,,2014.0,,2013,,False,,263.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",58,CYANTRANILIPROLE,"'Cyantraniliprole' הוא שם זהה לרשימת הייחוס (CYANTRANILIPROLE, מזהה 58)."
Bush berries (subgroup),FB 2006,Prothioconazole,1.5,,2015.0,,2014,,False,,232.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",230,PROTHIOCONAZOLE,השם 'Prothioconazole' תואם בדיוק לשם ברשימת חומרי ההדברה (ID 230: PROTHIOCONAZOLE).
Bush berries (subgroup),FB 2006,Pyriofenone,1.5,,2019.0,,2018,,False,,310.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",239,PYRIOFENONE,השם 'Pyriofenone' תואם בדיוק לשם באנגלית ברשימת חומרי ההדברה (ID 239: PYRIOFENONE).
Bush berries (subgroup),FB 2006,Mefentrifluconazole,5.0,,2023.0,,2022,,False,,320.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",,,'Mefentrifluconazole' אינו מופיע ברשימת הייחוס ולכן לא נמצאה התאמה.
Bush berries (subgroup),FB 2006,Mesotrione,0.01,,2015.0,(LOD),2014,,True,,277.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",181,MESOTRIONE,השם 'Mesotrione' תואם בדיוק לשם ברשימת חומרי ההדברה (ID 181: MESOTRIONE).
Bush berries (subgroup),FB 2006,Penthiopyrad,7.0,,2021.0,,2019,,False,,253.0,,,"הביטוי 'Bush berries (subgroup)' מתייחס לתת-קבוצה של פירות יער שגדלים על שיחים, אך ברשימת הגידולים אין קטגוריה כזו או שמות דומים באנגלית או בעברית. לא ניתן למפות בוודאות לגידול מסוים.",213,PENTHIOPYRAD,Penthiopyrad הוא התאמה מדויקת לשם חומר ההדברה ברשימת הייחוס (ID 213).
